orbit_id,split,auditor2_label_answerable,auditor2_failure_type,auditor2_notes
fever:97a0924efff3f510cb30789e15682a99:distractor,fever_distractor_only,,,
hotpot:5ac3dfee554299204fd21eab:missing_hop,hotpot_missing_hop,,,
fever:cd5e249e7a859becb94adb75bf574c67:distractor,fever_distractor_only,,,
fever:f1e594249c4f89e6eaca0f88044ed95c:fragile_mixed,fever_fragile_mixed,,,
fever:b39d84bf9eda57cf0901e4cd83d150a7:fragile_mixed,fever_fragile_mixed,,,
fever:99e1063c7f1fbc00ed71e22e95636193:conflict,fever_conflicting_evidence,,,
fever:b93a764a836b84571e8c8d30d6dae9c3:fragile_mixed,fever_fragile_mixed,,,
hotpot:5adf39ce5542995534e8c76d:distractor,hotpot_distractor,,,
fever:48f5f70e6fe2f4fc1832e6fe5854c968:near_miss_dilution,fever_near_miss_dilution,,,
fever:76f7e80ab17b80256c47236b272ff841:fragile_mixed,fever_fragile_mixed,,,
hotpot:5a85f8665542994775f606ce:stable,hotpot_stable_support,,,
hotpot:5ae2c416554299492dc91c67:missing_hop,hotpot_missing_hop,,,
hotpot:5a83d0845542996488c2e4e6:distractor,hotpot_distractor,,,
hotpot:5a765fe85542992d0ec060c5:distractor,hotpot_distractor,,,
hotpot:5a8f51185542992414482a3d:distractor,hotpot_distractor,,,
fever:d6c3dbcb3efa245e197f2affcc827c2d:conflict,fever_conflicting_evidence,,,
hotpot:5a893fc855429951533612f0:distractor,hotpot_distractor,,,
fever:db092c8361439103d6fd763e29332214:distractor,fever_distractor_only,,,
fever:bf609af77457797f9f6149f0856539d2:distractor,fever_distractor_only,,,
hotpot:5a876cd55542993e715abf36:stable,hotpot_stable_support,,,
fever:610a2445aa427f79056046f97acfc350:near_miss_dilution,fever_near_miss_dilution,,,
fever:230446a9d1e169e2a056a0ccfab67813:fragile_mixed,fever_fragile_mixed,,,
hotpot:5ae446fc5542995ad6573d24:distractor,hotpot_distractor,,,
fever:f6d156ccf0c13686b94dfeaaf9536405:conflict,fever_conflicting_evidence,,,
fever:6a6bb082ecedeec532bdba1f18a9b60d:missing,fever_missing_evidence,,,
fever:3afbac0242cbb668d6e754a15f3e72ec:fragile_mixed,fever_fragile_mixed,,,
fever:66b79a49ae82dd00f020bed681b8d327:distractor,fever_distractor_only,,,
fever:2eeb27201fb684650fb99864c974da29:conflict,fever_conflicting_evidence,,,
hotpot:5a74bfa55542996c70cfadcf:missing_hop,hotpot_missing_hop,,,
hotpot:5ab412da5542996a3a969f15:false_premise,hotpot_false_premise,,,
fever:8e5bce57b08fa33fe5f916cf4b4baaa2:distractor,fever_distractor_only,,,
hotpot:5a773c7755429972597f14b5:false_premise,hotpot_false_premise,,,
fever:06c922a2c8055b776a5dd602e4bca0fc:distractor,fever_distractor_only,,,
fever:6e8ff4512fd870235e5e5e0515fc74a0:distractor,fever_distractor_only,,,
fever:076749a80d4e4411a65da5dcd43f5b41:distractor,fever_distractor_only,,,
fever:48f5f70e6fe2f4fc1832e6fe5854c968:fragile_mixed,fever_fragile_mixed,,,
hotpot:5a7dedef5542995f4f40231a:distractor,hotpot_distractor,,,
hotpot:5a8534305542997b5ce3ffc4:false_premise,hotpot_false_premise,,,
hotpot:5a876cd55542993e715abf36:missing_hop,hotpot_missing_hop,,,
hotpot:5ae03cd855429924de1b7072:false_premise,hotpot_false_premise,,,
hotpot:5adbe27c55429947ff173854:missing_hop,hotpot_missing_hop,,,
fever:a25c93484337dabb86b544405e2ac5fa:near_miss_dilution,fever_near_miss_dilution,,,
fever:2d970a774ac485e99e19a63becad6831:stable,fever_stable_evidence,,,
fever:f2a38cc0b0a3707ec5e41f9f3dcec52b:missing,fever_missing_evidence,,,
hotpot:5a89810655429946c8d6e929:distractor,hotpot_distractor,,,
fever:8824627ac67df3c1385bbeba4d9b9900:distractor,fever_distractor_only,,,
fever:8fabe2eb5111f4588d1f81c9ebdb0d73:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5a84564c5542990548d0b288:false_premise,hotpot_false_premise,,,
fever:70b4102837ac267192f2476b1e813433:missing,fever_missing_evidence,,,
fever:989083e3842960fb273023ac7f0ba590:conflict,fever_conflicting_evidence,,,
fever:230446a9d1e169e2a056a0ccfab67813:stable,fever_stable_evidence,,,
fever:76f7e80ab17b80256c47236b272ff841:distractor,fever_distractor_only,,,
hotpot:5a8b231055429949d91db4c9:false_premise,hotpot_false_premise,,,
hotpot:5ab859a955429934fafe6d7b:stable,hotpot_stable_support,,,
fever:7d4674560187f6a965fa7075e37232d9:near_miss_dilution,fever_near_miss_dilution,,,
fever:fa0f603655a05c3cdd7b2af1d8c482c1:near_miss_dilution,fever_near_miss_dilution,,,
fever:7e1db4a650a7b6af58262f177d3186e5:near_miss_dilution,fever_near_miss_dilution,,,
fever:076749a80d4e4411a65da5dcd43f5b41:stable,fever_stable_evidence,,,
hotpot:5a8888e35542997e5c09a5f6:distractor,hotpot_distractor,,,
hotpot:5abb7ff15542996cc5e4a015:false_premise,hotpot_false_premise,,,
fever:cb0149e9c4f81308cf73288a6ed250f4:missing,fever_missing_evidence,,,
fever:8bc408061f11caf9b82e3a738f611d01:conflict,fever_conflicting_evidence,,,
fever:957bd9985949e2ad28195ceb83af45c9:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5a70f4695542994082a3e435:missing_hop,hotpot_missing_hop,,,
fever:956270943e7e377602d738ba602c85d5:fragile_mixed,fever_fragile_mixed,,,
hotpot:5ab9aed855429970cfb8eb6d:missing_hop,hotpot_missing_hop,,,
fever:7466dbd0ec1b3c658b82f41744d30ea7:fragile_mixed,fever_fragile_mixed,,,
fever:97a0924efff3f510cb30789e15682a99:near_miss_dilution,fever_near_miss_dilution,,,
fever:07f00f258e0e5ffd3f180a08e8894417:stable,fever_stable_evidence,,,
fever:49cee899b4557c51bdb4a4a09c0452d4:missing,fever_missing_evidence,,,
hotpot:5ade007e5542997545bbbdf4:distractor,hotpot_distractor,,,
fever:d1cf08aca5499414fe3c1ea49a3c6122:distractor,fever_distractor_only,,,
fever:0bac0599230041012d8d13320201d653:fragile_mixed,fever_fragile_mixed,,,
fever:8e5bce57b08fa33fe5f916cf4b4baaa2:stable,fever_stable_evidence,,,
fever:b33baad305231b6f8be0bdfda21885b4:stable,fever_stable_evidence,,,
fever:97ae7fcbfec08f9c46cc2bc1a62a20c2:distractor,fever_distractor_only,,,
hotpot:5a73250a5542991f9a20c643:stable,hotpot_stable_support,,,
hotpot:5ae236445542992decbdcc69:stable,hotpot_stable_support,,,
fever:bc97f82071c90fc4f43fb43105b8f5b9:near_miss_dilution,fever_near_miss_dilution,,,
fever:843b3f6987c7a1780290ba1877c8d187:conflict,fever_conflicting_evidence,,,
hotpot:5a7a73e45542996c55b2ddb6:missing_hop,hotpot_missing_hop,,,
fever:99f924630fdfc48e14737145340b43bc:near_miss_dilution,fever_near_miss_dilution,,,
fever:becbf3a5b37b810767d6576a1f97d4cf:fragile_mixed,fever_fragile_mixed,,,
hotpot:5ae1f079554299234fd04343:stable,hotpot_stable_support,,,
hotpot:5abe4fd95542991f6610613d:missing_hop,hotpot_missing_hop,,,
fever:2b1f49f34cfa69719081344d227097bb:near_miss_dilution,fever_near_miss_dilution,,,
fever:e08e60c3e29a6efc7f2390f1498cf6ff:near_miss_dilution,fever_near_miss_dilution,,,
fever:c28aa5a772d112782ad4d550b843085f:conflict,fever_conflicting_evidence,,,
hotpot:5ac3d2ac554299741d48a330:missing_hop,hotpot_missing_hop,,,
fever:47ad43b593026f0823c03124e460808c:distractor,fever_distractor_only,,,
fever:b9144b8ad4737b2b369fc117e1d73f09:distractor,fever_distractor_only,,,
hotpot:5ab3ede755429976abd1bcf4:stable,hotpot_stable_support,,,
fever:230446a9d1e169e2a056a0ccfab67813:distractor,fever_distractor_only,,,
fever:7e1db4a650a7b6af58262f177d3186e5:conflict,fever_conflicting_evidence,,,
fever:702df8de20befaa697b7f16b0bcf23af:missing,fever_missing_evidence,,,
fever:30c91495984c16a6f1f0f40734b2f046:near_miss_dilution,fever_near_miss_dilution,,,
fever:1ef67cd78124e8a6fd7d3b4d3341f872:conflict,fever_conflicting_evidence,,,
fever:6447a89275cb5b43cfd7073a237a3a3c:fragile_mixed,fever_fragile_mixed,,,
hotpot:5adf33965542993344016c20:stable,hotpot_stable_support,,,
fever:76f7e80ab17b80256c47236b272ff841:conflict,fever_conflicting_evidence,,,
fever:891c3404da6e72531b64e9b9a3cf5847:distractor,fever_distractor_only,,,
hotpot:5abb729b5542993f40c73af4:missing_hop,hotpot_missing_hop,,,
hotpot:5ae2c416554299492dc91c67:false_premise,hotpot_false_premise,,,
fever:fbc9973d9638190455965bfdf88e7bb4:stable,fever_stable_evidence,,,
fever:91a6285eee0f1424f6cddfecf770c9ab:missing,fever_missing_evidence,,,
fever:0cff660cc8477c3853a08a41441f4cc4:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5abba584554299642a094afa:false_premise,hotpot_false_premise,,,
hotpot:5abadc355542996606241644:stable,hotpot_stable_support,,,
hotpot:5abc41315542993a06baf8bb:false_premise,hotpot_false_premise,,,
fever:b2202ce8707ceab38737f6f75b7b710e:conflict,fever_conflicting_evidence,,,
fever:8824627ac67df3c1385bbeba4d9b9900:near_miss_dilution,fever_near_miss_dilution,,,
fever:30c91495984c16a6f1f0f40734b2f046:conflict,fever_conflicting_evidence,,,
hotpot:5a8639545542991e771815c7:distractor,hotpot_distractor,,,
hotpot:5ae7cea355429952e35ea9c1:missing_hop,hotpot_missing_hop,,,
hotpot:5a774e9c55429972597f14f3:stable,hotpot_stable_support,,,
fever:97ae7fcbfec08f9c46cc2bc1a62a20c2:missing,fever_missing_evidence,,,
fever:48f5f70e6fe2f4fc1832e6fe5854c968:distractor,fever_distractor_only,,,
hotpot:5abaca935542996606241610:distractor,hotpot_distractor,,,
hotpot:5a7563a45542996c70cfaeec:stable,hotpot_stable_support,,,
hotpot:5a8f122955429918e830d17f:false_premise,hotpot_false_premise,,,
fever:cd5e249e7a859becb94adb75bf574c67:fragile_mixed,fever_fragile_mixed,,,
fever:83d6a70d4372aad244a0527fabb54494:stable,fever_stable_evidence,,,
hotpot:5adf0ae45542992d7e9f9286:distractor,hotpot_distractor,,,
fever:bacdead57c0582873a2d4e1c958e0211:distractor,fever_distractor_only,,,
hotpot:5ae236445542992decbdcc69:false_premise,hotpot_false_premise,,,
fever:1ef67cd78124e8a6fd7d3b4d3341f872:missing,fever_missing_evidence,,,
fever:d5306949867167b98ec9be90b04f184b:stable,fever_stable_evidence,,,
hotpot:5ade6b67554299728e26c71c:stable,hotpot_stable_support,,,
hotpot:5adbe27c55429947ff173854:distractor,hotpot_distractor,,,
hotpot:5a72a2935542991f9a20c546:missing_hop,hotpot_missing_hop,,,
fever:df6e485a3b50c0dc9e3cca0a5bd71897:distractor,fever_distractor_only,,,
fever:0cff660cc8477c3853a08a41441f4cc4:distractor,fever_distractor_only,,,
hotpot:5ab3eac5554299753aec59ec:stable,hotpot_stable_support,,,
fever:28e4e92b769669bb57d979b036e03546:stable,fever_stable_evidence,,,
fever:386d36c945bb011d1acb6a755d1914c9:near_miss_dilution,fever_near_miss_dilution,,,
fever:5df33ab60216181abbffcedb7e57221c:missing,fever_missing_evidence,,,
fever:ef0f0f07dfaaa6eb22e1650221597941:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5a7b63eb55429931da12ca7e:stable,hotpot_stable_support,,,
hotpot:5ab2be71554299166977408c:missing_hop,hotpot_missing_hop,,,
hotpot:5a7905f555429974737f7947:missing_hop,hotpot_missing_hop,,,
fever:f2a38cc0b0a3707ec5e41f9f3dcec52b:fragile_mixed,fever_fragile_mixed,,,
hotpot:5ab4b9f75542990594ba9ca4:false_premise,hotpot_false_premise,,,
fever:92fc5c3d85cffe74a2ccbca0986f594c:distractor,fever_distractor_only,,,
fever:b856986527d2056158b4a668a1e167d2:stable,fever_stable_evidence,,,
hotpot:5ae5390355429960a22e0271:stable,hotpot_stable_support,,,
fever:30c91495984c16a6f1f0f40734b2f046:stable,fever_stable_evidence,,,
fever:054f84726fc03b6b9a3dbb451d7ce66f:conflict,fever_conflicting_evidence,,,
hotpot:5abc41315542993a06baf8bb:distractor,hotpot_distractor,,,
fever:1408011dbcad7d7c877aec250f584583:distractor,fever_distractor_only,,,
fever:461e5e43eaec137b54d7c604aee6fb38:distractor,fever_distractor_only,,,
fever:ebde82cb316a0261d5fbda6e6c17ce6e:stable,fever_stable_evidence,,,
hotpot:5a8b1a925542997f31a41c6e:false_premise,hotpot_false_premise,,,
hotpot:5ae1c214554299234fd042ed:stable,hotpot_stable_support,,,
fever:ae9c32d7fc902f56cc97f2d84d922e76:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5a89810655429946c8d6e929:false_premise,hotpot_false_premise,,,
hotpot:5ac2c338554299657fa29039:distractor,hotpot_distractor,,,
fever:ce9162d5ca725a54e1507fc8a3f1e491:fragile_mixed,fever_fragile_mixed,,,
hotpot:5a80e4b255429938b6142239:missing_hop,hotpot_missing_hop,,,
hotpot:5a8534305542997b5ce3ffc4:missing_hop,hotpot_missing_hop,,,
fever:b51b7780dc39a17fa6b1646f0a0274af:distractor,fever_distractor_only,,,
hotpot:5ae773eb5542997b22f6a777:missing_hop,hotpot_missing_hop,,,
fever:2b1f49f34cfa69719081344d227097bb:distractor,fever_distractor_only,,,
fever:554756e51326df724ebbef50e3175916:conflict,fever_conflicting_evidence,,,
hotpot:5ab73de755429928e1fe383b:distractor,hotpot_distractor,,,
fever:dd237b1c0799c3098721eb9f10c0b8a3:stable,fever_stable_evidence,,,
fever:ce9162d5ca725a54e1507fc8a3f1e491:stable,fever_stable_evidence,,,
hotpot:5adf51595542993344016c52:distractor,hotpot_distractor,,,
fever:323fee0052d2af279250eaba99a050c4:distractor,fever_distractor_only,,,
fever:574bd7335867fa5e4bdc54aed8219daf:near_miss_dilution,fever_near_miss_dilution,,,
fever:e11b63eeebdea6a9ea693fdcc2002154:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5a79c6a55542994bb9457091:stable,hotpot_stable_support,,,
fever:213b9502215416e601d085fb8f39e6d8:fragile_mixed,fever_fragile_mixed,,,
hotpot:5a79c6a55542994bb9457091:distractor,hotpot_distractor,,,
hotpot:5a7cc5f9554299452d57ba49:stable,hotpot_stable_support,,,
fever:4096c7d9969125b8a78d4ba20ec22fbc:distractor,fever_distractor_only,,,
fever:c474146fe2fd09d1c418090f49f54e9e:missing,fever_missing_evidence,,,
fever:13f29eefe12b1f108995304b0702ff94:missing,fever_missing_evidence,,,
hotpot:5a73250a5542991f9a20c643:missing_hop,hotpot_missing_hop,,,
fever:7976b9f18968112447d906bbf5f7eb1b:stable,fever_stable_evidence,,,
fever:d2f42de0037339ce7a7027a999a10da4:conflict,fever_conflicting_evidence,,,
hotpot:5ab926bc554299131ca42285:distractor,hotpot_distractor,,,
fever:5f659bc392f88fc161676aa83bf206cf:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5abba584554299642a094afa:distractor,hotpot_distractor,,,
fever:c8332dc3860b9aee291ccaba1da72be8:conflict,fever_conflicting_evidence,,,
fever:1284db3a3f834e4fdacb2f217da574ce:distractor,fever_distractor_only,,,
fever:2b1aa6cf0c15d9f65d113fd58e463bb9:conflict,fever_conflicting_evidence,,,
hotpot:5a7d3470554299452d57bb56:false_premise,hotpot_false_premise,,,
fever:1536c4c2df670f0caca8cb3007255eb7:conflict,fever_conflicting_evidence,,,
hotpot:5ae236b2554299495565da3e:false_premise,hotpot_false_premise,,,
fever:83d6a70d4372aad244a0527fabb54494:near_miss_dilution,fever_near_miss_dilution,,,
fever:e03cffc0671620bb304cd4f8979d59bd:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5abdbf3755429933744ab818:stable,hotpot_stable_support,,,
fever:b93a764a836b84571e8c8d30d6dae9c3:missing,fever_missing_evidence,,,
fever:48f5f70e6fe2f4fc1832e6fe5854c968:stable,fever_stable_evidence,,,
fever:7e1db4a650a7b6af58262f177d3186e5:stable,fever_stable_evidence,,,
hotpot:5ab9aed855429970cfb8eb6d:false_premise,hotpot_false_premise,,,
fever:f795541099098c3ea2fc43775a0bfb6a:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5a7149595542994082a3e76f:distractor,hotpot_distractor,,,
fever:0222cd14e3c1da3a98f2d56dc50b875f:conflict,fever_conflicting_evidence,,,
hotpot:5a80aeff5542996402f6a5eb:stable,hotpot_stable_support,,,
fever:0c80f7d04bac5c5479e0085d09ebbc38:stable,fever_stable_evidence,,,
hotpot:5a7b85c4554299294a54a9d7:missing_hop,hotpot_missing_hop,,,
fever:0c80f7d04bac5c5479e0085d09ebbc38:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5a765fe85542992d0ec060c5:stable,hotpot_stable_support,,,
fever:36791253a6dae3457ffbdc0bd76cad5d:conflict,fever_conflicting_evidence,,,
fever:4a3f9e1ee1dbb6ed2ea7e950cb2a9f85:stable,fever_stable_evidence,,,
fever:fa0f603655a05c3cdd7b2af1d8c482c1:stable,fever_stable_evidence,,,
hotpot:5ac344d6554299741d48a23f:distractor,hotpot_distractor,,,
hotpot:5ae3fe635542996836b02c07:stable,hotpot_stable_support,,,
fever:8f07cf1686bc953d1bbed9d01116af82:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5ade007e5542997545bbbdf4:stable,hotpot_stable_support,,,
fever:0bac0599230041012d8d13320201d653:distractor,fever_distractor_only,,,
fever:989083e3842960fb273023ac7f0ba590:fragile_mixed,fever_fragile_mixed,,,
fever:4a3f9e1ee1dbb6ed2ea7e950cb2a9f85:missing,fever_missing_evidence,,,
hotpot:5abc0ba05542996583600409:stable,hotpot_stable_support,,,
fever:bc68040ddfc0fec28f4a705adddfa808:near_miss_dilution,fever_near_miss_dilution,,,
fever:b993248cee8e8b41ea40bb48d0999b89:distractor,fever_distractor_only,,,
hotpot:5ab4b9f75542990594ba9ca4:missing_hop,hotpot_missing_hop,,,
hotpot:5a8712095542991e771816af:missing_hop,hotpot_missing_hop,,,
fever:07f00f258e0e5ffd3f180a08e8894417:conflict,fever_conflicting_evidence,,,
fever:a8bc907ab108b4d319a6ceb84fbd8360:stable,fever_stable_evidence,,,
fever:5f659bc392f88fc161676aa83bf206cf:conflict,fever_conflicting_evidence,,,
hotpot:5ae3d8415542992f92d8239a:false_premise,hotpot_false_premise,,,
fever:088279c1aad3aedb82905abc0b8ec9f7:stable,fever_stable_evidence,,,
fever:70b4102837ac267192f2476b1e813433:stable,fever_stable_evidence,,,
hotpot:5a7324e055429901807daf8f:stable,hotpot_stable_support,,,
fever:db092c8361439103d6fd763e29332214:missing,fever_missing_evidence,,,
fever:11616f85a77f01d0801d8485ecd84809:missing,fever_missing_evidence,,,
fever:35a77ed2125968f8b7b35c40173f099f:missing,fever_missing_evidence,,,
fever:610a2445aa427f79056046f97acfc350:fragile_mixed,fever_fragile_mixed,,,
fever:8eda82476aea93508f4b007f6c5a1c3f:stable,fever_stable_evidence,,,
hotpot:5a8ad2f3554299515336138d:stable,hotpot_stable_support,,,
hotpot:5ac2546a554299636651997b:distractor,hotpot_distractor,,,
hotpot:5ae136375542997b2ef7d12f:stable,hotpot_stable_support,,,
fever:1954b1268f583bf282a2beb07dc5a758:stable,fever_stable_evidence,,,
hotpot:5a7b3ec95542995eb53be8d3:false_premise,hotpot_false_premise,,,
hotpot:5a7a73e45542996c55b2ddb6:false_premise,hotpot_false_premise,,,
fever:c912588579ded55d3357f5223ac1a586:conflict,fever_conflicting_evidence,,,
fever:c8332dc3860b9aee291ccaba1da72be8:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5ac3a7f75542993915413890:missing_hop,hotpot_missing_hop,,,
hotpot:5a794f8155429970f5fffe95:distractor,hotpot_distractor,,,
hotpot:5a8284b555429954d2e2eb5f:distractor,hotpot_distractor,,,
fever:8bc408061f11caf9b82e3a738f611d01:fragile_mixed,fever_fragile_mixed,,,
fever:2901ed5ba7fc11c31ce9f03f356dd705:stable,fever_stable_evidence,,,
hotpot:5a8ad2f3554299515336138d:distractor,hotpot_distractor,,,
hotpot:5ae09ce855429924de1b7113:false_premise,hotpot_false_premise,,,
fever:55dbea21a5ddc78795fe720e6d2cd90f:near_miss_dilution,fever_near_miss_dilution,,,
fever:8eda82476aea93508f4b007f6c5a1c3f:fragile_mixed,fever_fragile_mixed,,,
hotpot:5a8cbce1554299653c1aa103:distractor,hotpot_distractor,,,
fever:c7f802075a39c81ed5d526bfb4af73de:fragile_mixed,fever_fragile_mixed,,,
fever:0cff660cc8477c3853a08a41441f4cc4:fragile_mixed,fever_fragile_mixed,,,
fever:bf3eea8691dfb03c74e91d3438f534cb:stable,fever_stable_evidence,,,
fever:94e4b7bf865fe56506ba2ffc24a6dced:missing,fever_missing_evidence,,,
fever:b2202ce8707ceab38737f6f75b7b710e:fragile_mixed,fever_fragile_mixed,,,
hotpot:5a8534305542997b5ce3ffc4:distractor,hotpot_distractor,,,
hotpot:5a8f2fed55429918e830d1c7:false_premise,hotpot_false_premise,,,
fever:2901ed5ba7fc11c31ce9f03f356dd705:fragile_mixed,fever_fragile_mixed,,,
hotpot:5a84564c5542990548d0b288:missing_hop,hotpot_missing_hop,,,
fever:4c7ed298fb26519aa7a58a94e27abd79:stable,fever_stable_evidence,,,
fever:e8f235cdc9269c5928f507f9603929fa:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5ae537e45542990ba0bbb235:stable,hotpot_stable_support,,,
fever:287ac9f6478a7c23271a1ffd42eb9ecb:distractor,fever_distractor_only,,,
fever:dd1200382175dd95000b12ec9aca6978:distractor,fever_distractor_only,,,
hotpot:5a7c0dab5542997c3ec972d2:missing_hop,hotpot_missing_hop,,,
hotpot:5ac17c025542994d76dcce70:distractor,hotpot_distractor,,,
fever:1abe6bf91985ab5ea8719381c510f5da:missing,fever_missing_evidence,,,
fever:e346a9f09a9abe43bc8f53b2186b8740:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5ae446fc5542995ad6573d24:missing_hop,hotpot_missing_hop,,,
hotpot:5ae3ffba5542995dadf242b2:missing_hop,hotpot_missing_hop,,,
fever:f1e594249c4f89e6eaca0f88044ed95c:missing,fever_missing_evidence,,,
fever:28e4e92b769669bb57d979b036e03546:missing,fever_missing_evidence,,,
hotpot:5a7c0dab5542997c3ec972d2:distractor,hotpot_distractor,,,
fever:0222cd14e3c1da3a98f2d56dc50b875f:missing,fever_missing_evidence,,,
fever:0c80f7d04bac5c5479e0085d09ebbc38:fragile_mixed,fever_fragile_mixed,,,
fever:9e77fb9bb0b14f24af74610baefccba8:stable,fever_stable_evidence,,,
fever:4c7ed298fb26519aa7a58a94e27abd79:fragile_mixed,fever_fragile_mixed,,,
fever:957bd9985949e2ad28195ceb83af45c9:missing,fever_missing_evidence,,,
fever:ff3e7bc4391581495003070a00a44758:stable,fever_stable_evidence,,,
hotpot:5a8f122955429918e830d17f:distractor,hotpot_distractor,,,
hotpot:5ab4b9f75542990594ba9ca4:stable,hotpot_stable_support,,,
fever:1abe6bf91985ab5ea8719381c510f5da:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5ab3eac5554299753aec59ec:false_premise,hotpot_false_premise,,,
hotpot:5ac0e0c75542997d64295a6e:distractor,hotpot_distractor,,,
hotpot:5a86f13c554299211dda2b5e:missing_hop,hotpot_missing_hop,,,
fever:891c3404da6e72531b64e9b9a3cf5847:near_miss_dilution,fever_near_miss_dilution,,,
fever:f711e56b9e7d416533dcb19ad93e0d55:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5a774e9c55429972597f14f3:false_premise,hotpot_false_premise,,,
hotpot:5a8257fa55429940e5e1a866:false_premise,hotpot_false_premise,,,
fever:0e84d99e0acf22dfe4d005573af3b3c1:missing,fever_missing_evidence,,,
fever:651fe439c46d953ed6d07914e2e745bf:distractor,fever_distractor_only,,,
hotpot:5a8f2fed55429918e830d1c7:stable,hotpot_stable_support,,,
hotpot:5ab97cd0554299753720f81a:distractor,hotpot_distractor,,,
hotpot:5a7de14a5542991319bc93fc:stable,hotpot_stable_support,,,
hotpot:5abb254c5542992ccd8e7f29:false_premise,hotpot_false_premise,,,
hotpot:5abe7c515542993f32c2a128:stable,hotpot_stable_support,,,
fever:d2da8ad657b4e44715bc223934bec323:stable,fever_stable_evidence,,,
hotpot:5ac3a7f75542993915413890:distractor,hotpot_distractor,,,
fever:b856986527d2056158b4a668a1e167d2:near_miss_dilution,fever_near_miss_dilution,,,
fever:c7f802075a39c81ed5d526bfb4af73de:conflict,fever_conflicting_evidence,,,
fever:956270943e7e377602d738ba602c85d5:stable,fever_stable_evidence,,,
fever:891c3404da6e72531b64e9b9a3cf5847:conflict,fever_conflicting_evidence,,,
hotpot:5adf32165542993344016c15:false_premise,hotpot_false_premise,,,
hotpot:5a8dd9d25542995a26add420:false_premise,hotpot_false_premise,,,
fever:2b1aa6cf0c15d9f65d113fd58e463bb9:missing,fever_missing_evidence,,,
fever:8af27e51af67106746051ab529625b7e:distractor,fever_distractor_only,,,
hotpot:5a73b2fd55429978a71e907f:false_premise,hotpot_false_premise,,,
hotpot:5a84564c5542990548d0b288:stable,hotpot_stable_support,,,
fever:4d5dc8f109518520f3c4f2fe6609e414:conflict,fever_conflicting_evidence,,,
hotpot:5ade1f0555429975fa854e74:distractor,hotpot_distractor,,,
fever:843b3f6987c7a1780290ba1877c8d187:stable,fever_stable_evidence,,,
fever:1c3e30a28a79b751d5d6c7a4bca616d6:fragile_mixed,fever_fragile_mixed,,,
fever:25dc4f70725e49253af408b42070e0c8:near_miss_dilution,fever_near_miss_dilution,,,
fever:94e4b7bf865fe56506ba2ffc24a6dced:fragile_mixed,fever_fragile_mixed,,,
fever:b856986527d2056158b4a668a1e167d2:conflict,fever_conflicting_evidence,,,
hotpot:5ae3fe635542996836b02c07:false_premise,hotpot_false_premise,,,
hotpot:5ae03cd855429924de1b7072:stable,hotpot_stable_support,,,
fever:891c3404da6e72531b64e9b9a3cf5847:stable,fever_stable_evidence,,,
hotpot:5adddf5d5542997dc7907078:missing_hop,hotpot_missing_hop,,,
fever:ef0f0f07dfaaa6eb22e1650221597941:stable,fever_stable_evidence,,,
fever:c28aa5a772d112782ad4d550b843085f:near_miss_dilution,fever_near_miss_dilution,,,
hotpot:5add39c45542995b365faac5:stable,hotpot_stable_support,,,
hotpot:5a89f58f5542992e4fca84af:stable,hotpot_stable_support,,,
fever:f46173991afadb7336be97d4e3b37352:near_miss_dilution,fever_near_miss_dilution,,,
fever:054f84726fc03b6b9a3dbb451d7ce66f:stable,fever_stable_evidence,,,
fever:03c14a49b6c6ab52e1a7ef634b4cf997:near_miss_dilution,fever_near_miss_dilution,,,
fever:14ec0312e6fb9245abba18b17351d928:near_miss_dilution,fever_near_miss_dilution,,,
fever:14ec0312e6fb9245abba18b17351d928:conflict,fever_conflicting_evidence,,,
