audit_id,auditor_labels,adjudicated_label_semantic,adjudicated_label_answerable,adjudication_notes
v4_paper1000_mixed_blind1000-00001,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00752,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00753,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00754,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00755,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00756,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00757,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00758,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00759,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00760,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00761,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00762,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00763,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00764,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00765,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00766,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00767,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00768,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00769,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00770,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00771,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00772,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00773,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00774,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00775,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00776,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00777,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00778,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00779,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00780,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00781,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00782,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00783,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00784,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00785,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00786,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00787,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00788,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00789,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00790,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00791,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00792,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00793,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00794,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00795,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00796,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00797,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00798,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00799,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00800,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00801,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00802,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00803,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00804,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00805,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00806,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00807,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00808,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00809,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00810,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00811,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00812,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00813,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00814,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00815,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00816,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00817,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00818,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00819,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00820,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00821,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00822,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00823,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00824,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00825,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00826,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00827,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00828,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00829,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00830,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00831,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00832,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00833,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00834,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00835,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00836,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00837,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00838,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00839,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00840,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00841,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00842,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00843,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00844,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00845,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00846,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00847,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00848,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00849,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00850,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00851,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00852,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00853,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00854,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00855,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00856,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00857,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00858,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00859,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00860,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00861,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00862,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00863,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00864,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00865,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00866,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00867,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00868,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00869,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00870,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00871,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00872,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00873,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00874,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00875,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00876,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00877,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00878,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00879,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00880,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00881,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00882,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00883,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00884,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00885,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00886,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00887,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00888,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00889,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00890,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00891,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00892,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00893,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00894,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00895,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00896,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00897,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00898,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00899,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00900,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00901,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00902,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00903,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00904,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00905,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00906,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00907,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00908,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00909,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00910,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00911,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00912,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00913,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00914,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00915,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00916,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00917,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00918,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00919,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00920,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00921,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00922,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00923,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00924,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00925,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00926,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00927,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00928,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00929,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00930,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00931,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00932,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00933,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00934,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00935,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00936,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00937,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00938,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00939,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00940,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00941,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00942,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00943,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00944,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00945,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00946,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00947,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00948,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00949,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00950,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00951,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00952,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00953,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00954,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00955,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00956,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00957,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00958,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00959,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00960,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00961,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00962,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00963,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00964,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00965,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00966,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00967,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00968,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00969,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00970,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00971,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00972,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00973,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00974,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00975,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00976,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00977,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00978,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00979,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00980,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00981,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00982,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00983,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00984,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00985,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00986,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00987,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00988,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00989,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00990,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00991,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00992,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00993,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00994,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00995,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00996,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00997,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00998,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-00999,auditor1=:; auditor2=:,,,
v4_paper1000_mixed_blind1000-01000,auditor1=:; auditor2=:,,,
